Abbreviation	Equation	Lower	Upper	Present	Synthetic objective	GeneAssociation	Knockout cost	Knockin cost
ARGabcpp	arg-L[p] + atp[c] + h2o[c] --> adp[c] + arg-L[c] + h[c] + pi[c]			1	0	((((((b0860_AND_b0861_AND_b0862_AND_b0863_AND_b0864)))_OR_(((b2306_AND_b2307_AND_b2308_AND_b2310))))))	2	4
ARGAGMt7pp	agm[c] + arg-L[p] <==> agm[p] + arg-L[c]			1	0	((b4115))	1	1
ARGDC	[c] : arg-L + h --> agm + co2			1	0	((b4117))	1	1
ARGDCpp	[p] : arg-L + h --> agm + co2			1	0	((b2938))	1	1
ARGORNt7pp	arg-L[p] + orn[c] <==> arg-L[c] + orn[p]			1	0	((b1605))	1	1
ARGSL	[c] : argsuc <==> arg-L + fum			1	0	((b3960))	1	1
ARGSS	[c] : asp-L + atp + citr-L --> amp + argsuc + h + ppi			1	0	((b3172))	1	1
ARGt3pp	arg-L[c] + h[p] --> arg-L[p] + h[c]			1	0	((b2923))	1	1
ARGtex	arg-L[e] <==> arg-L[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
ARGTRS	[c] : arg-L + atp + trnaarg --> amp + argtrna + ppi			1	0	((b1876))	1	1
ASAD	[c] : aspsa + nadp + pi <==> 4pasp + h + nadph			1	0	((b3433))	1	1
ASCBPL	[c] : ascb6p + h2o --> 3dhgulnp + h			1	0	((b4192))	1	1
ASCBptspp	ascb-L[p] + pep[c] --> ascb6p[c] + pyr[c]			1	0	((((b2415_AND_b2416_AND_b4193_AND_b4194_AND_b4195))))	1	5
ASCBtex	ascb-L[e] <==> ascb-L[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
ASNabcpp	asn-L[p] + atp[c] + h2o[c] --> adp[c] + asn-L[c] + h[c] + pi[c]			1	0		0	0
ASNN	[c] : asn-L + h2o --> asp-L + nh4			1	0	((((b0828)_OR_(b1767))))	2	1
ASNNpp	[p] : asn-L + h2o --> asp-L + nh4			1	0	((b2957))	1	1
ASNS1	[c] : asp-L + atp + gln-L + h2o --> amp + asn-L + glu-L + h + ppi			1	0	((b0674))	1	1
ASNS2	[c] : asp-L + atp + nh4 --> amp + asn-L + h + ppi			1	0	((b3744))	1	1
ASNt2rpp	asn-L[p] + h[p] <==> asn-L[c] + h[c]			1	0	((b1453))	1	1
ASNtex	asn-L[e] <==> asn-L[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
ASNTRS	[c] : asn-L + atp + trnaasn --> amp + asntrna + ppi			1	0	((b0930))	1	1
ASO3t8pp	aso3[c] + atp[c] + h2o[c] --> adp[c] + aso3[p] + h[c] + pi[c]			1	0	((b3502))	1	1
ASO3tex	aso3[e] <==> aso3[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
ASP1DC	[c] : asp-L + h --> ala-B + co2			1	0	((b0131))	1	1
ASPabcpp	asp-L[p] + atp[c] + h2o[c] --> adp[c] + asp-L[c] + h[c] + pi[c]			1	0	((((b0652_AND_b0653_AND_b0654_AND_b0655))))	1	4
ASPCT	[c] : asp-L + cbp --> cbasp + h + pi			1	0	((((b4244_AND_b4245))))	1	2
ASPK	[c] : asp-L + atp <==> 4pasp + adp			1	0	((((b0002)_OR_(b3940)_OR_(b4024))))	3	1
ASPO3	[c] : asp-L + q8 --> h + iasp + q8h2			1	0	((b2574))	1	1
ASPO4	[c] : asp-L + mqn8 --> h + iasp + mql8			1	0	((b2574))	1	1
ASPO5	[c] : asp-L + fum --> h + iasp + succ			1	0	((b2574))	1	1
ASPO6	[c] : asp-L + o2 --> h + h2o2 + iasp			1	0	((b2574))	1	1
ASPT	[c] : asp-L --> fum + nh4			1	0	((b4139))	1	1
ASPt2_2pp	asp-L[p] + (2) h[p] --> asp-L[c] + (2) h[c]			1	0	((b3528))	1	1
ASPt2_3pp	asp-L[p] + (3) h[p] --> asp-L[c] + (3) h[c]			1	0	((((b4123)_OR_(b4138))))	2	1
ASPt2pp	asp-L[p] + h[p] --> asp-L[c] + h[c]			1	0	((b4077))	1	1
ASPTA	[c] : akg + asp-L <==> glu-L + oaa			1	0	((b0928))	1	1
ASPtex	asp-L[e] <==> asp-L[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
ASPTRS	[c] : asp-L + atp + trnaasp --> amp + asptrna + ppi			1	0	((b1866))	1	1
ASR	[c] : aso4 + (2) gthrd --> aso3 + gthox + h2o			1	0	((((b1064_AND_b3503))))	1	2
AST	[c] : arg-L + succoa --> coa + h + sucarg			1	0	((b1747))	1	1
ATHRDHr	[c] : athr-L + nadp <==> 2aobut + h + nadph			1	0	((b1539))	1	1
ATPHs	[c] : atp + h + h2o --> itp + nh4			1	0		0	0
ATPM	[c] : atp + h2o --> adp + h + pi			1	0		0	0
ATPPRT	[c] : atp + prpp --> ppi + prbatp			1	0	((b2019))	1	1
ATPS4rpp	adp[c] + (4) h[p] + pi[c] <==> atp[c] + (3) h[c] + h2o[c]			1	0	((((((((b3731_AND_b3732_AND_b3733_AND_b3734_AND_b3735))_AND_((b3736_AND_b3737_AND_b3738)))))_OR_(((((b3731_AND_b3732_AND_b3733_AND_b3734_AND_b3735))_AND_((b3736_AND_b3737_AND_b3738))_AND_b3739))))))	2	8
BALAt2pp	ala-B[p] + h[p] --> ala-B[c] + h[c]			1	0	((b4208))	1	1
BALAtex	ala-B[e] <==> ala-B[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
BETALDHx	[c] : betald + h2o + nad --> glyb + (2) h + nadh			1	0	((b0312))	1	1
BETALDHy	[c] : betald + h2o + nadp --> glyb + (2) h + nadph			1	0	((b0312))	1	1
BPNT	[c] : h2o + pap --> amp + pi			1	0		0	0
BSORx	[c] : btnso + h + nadh --> btn + h2o + nad			1	0	((b3551))	1	1
BSORy	[c] : btnso + h + nadph --> btn + h2o + nadp			1	0	((b3551))	1	1
BTS4	[c] : amet + dtbt + s --> btn + dad-5 + h + met-L			1	0	((b0775))	1	1
BUTCT	[c] : accoa + but --> ac + btcoa			1	0	((((b2221_AND_b2222))))	1	2
BUTSO3abcpp	atp[c] + butso3[p] + h2o[c] --> adp[c] + butso3[c] + h[c] + pi[c]			1	0	((((((b0365_AND_b0366_AND_b0367)))_OR_(((b0933_AND_b0934_AND_b0936))))))	2	3
BUTSO3tex	butso3[e] <==> butso3[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
BUTt2rpp	but[p] + h[p] <==> but[c] + h[c]			1	0	((b2223))	1	1
BUTtex	but[e] <==> but[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CA2t3pp	ca2[c] + h[p] --> ca2[p] + h[c]			1	0	((b1216))	1	1
CA2tex	ca2[e] <==> ca2[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CADVtpp	15dap[c] + h[p] + lys-L[p] --> 15dap[p] + h[c] + lys-L[c]			1	0	((b4132))	1	1
CAT	[c] : (2) h2o2 --> (2) h2o + o2			1	0	((((b1732)_OR_(b3942))))	2	1
CAt6pp	ca2[c] + na1[p] <==> ca2[p] + na1[c]			1	0	((b3196))	1	1
CBIAT	[c] : atp + cbi + h <==> adocbi + pppi			1	0	((b1270))	1	1
CBItonex	cbi[e] + h[p] --> cbi[p] + h[c]			1	0	((((((b1252_AND_b3005_AND_b3006))_AND_b3966))))	1	4
CBIuabcpp	atp[c] + cbi[p] + h2o[c] --> adp[c] + cbi[c] + h[c] + pi[c]			1	0	((((b0158_AND_b1709_AND_b1711))))	1	3
CBL1abcpp	atp[c] + cbl1[p] + h2o[c] --> adp[c] + cbl1[c] + h[c] + pi[c]			1	0	((((b0158_AND_b1709_AND_b1711))))	1	3
CBL1tonex	cbl1[e] + h[p] --> cbl1[p] + h[c]			1	0	((((((b1252_AND_b3005_AND_b3006))_AND_b3966))))	1	4
CBLAT	[c] : atp + cbl1 + h <==> adocbl + pppi			1	0	((b1270))	1	1
CBMKr	[c] : atp + co2 + nh4 <==> adp + cbp + (2) h			1	0	((((b0323)_OR_(b0521)_OR_(b2874))))	3	1
CBPS	[c] : (2) atp + gln-L + h2o + hco3 --> (2) adp + cbp + glu-L + (2) h + pi			1	0	((((b0032_AND_b0033))))	1	2
CD2abcpp	atp[c] + cd2[c] + h2o[c] --> adp[c] + cd2[p] + h[c] + pi[c]			1	0	((b3469))	1	1
CD2t3pp	cd2[c] + h[p] --> cd2[p] + h[c]			1	0	((((b0752)_OR_(b3915))))	2	1
CD2tex	cd2[e] <==> cd2[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CD2tpp	cd2[p] --> cd2[c]			1	0	((b3040))	1	1
CDAPPA120	[c] : cdpdddecg + h2o --> cmp + (2) h + pa120			1	0	((b3918))	1	1
CDAPPA140	[c] : cdpdtdecg + h2o --> cmp + (2) h + pa140			1	0	((b3918))	1	1
CDAPPA141	[c] : cdpdtdec7eg + h2o --> cmp + (2) h + pa141			1	0	((b3918))	1	1
CDAPPA160	[c] : cdpdhdecg + h2o --> cmp + (2) h + pa160			1	0	((b3918))	1	1
CDAPPA161	[c] : cdpdhdec9eg + h2o --> cmp + (2) h + pa161			1	0	((b3918))	1	1
CDAPPA180	[c] : cdpdodecg + h2o --> cmp + (2) h + pa180			1	0	((b3918))	1	1
CDAPPA181	[c] : cdpdodec11eg + h2o --> cmp + (2) h + pa181			1	0	((b3918))	1	1
CDPMEK	[c] : 4c2me + atp --> 2p4c2me + adp + h			1	0	((b1208))	1	1
CFAS160E	[c] : (2) amet + pe161 --> (2) ahcys + cpe160 + (2) h			1	0	((b1661))	1	1
CFAS160G	[c] : (2) amet + pg161 --> (2) ahcys + cpg160 + (2) h			1	0	((b1661))	1	1
CFAS180E	[c] : (2) amet + pe181 --> (2) ahcys + cpe180 + (2) h			1	0	((b1661))	1	1
CFAS180G	[c] : (2) amet + pg181 --> (2) ahcys + cpg180 + (2) h			1	0	((b1661))	1	1
CGLYabcpp	atp[c] + cgly[p] + h2o[c] --> adp[c] + cgly[c] + h[c] + pi[c]			1	0	((((b3540_AND_b3541_AND_b3542_AND_b3543_AND_b3544))))	1	5
CGLYtex	cgly[e] <==> cgly[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CHLabcpp	atp[c] + chol[p] + h2o[c] --> adp[c] + chol[c] + h[c] + pi[c]			1	0	((((b2128_AND_b2129_AND_b2130_AND_b2131))))	1	4
CHLt2pp	chol[p] + h[p] --> chol[c] + h[c]			1	0	((((b0314)_OR_(b1801))))	2	1
CHLtex	chol[e] <==> chol[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CHORM	[c] : chor --> pphn			1	0	((((b2599)_OR_(b2600))))	2	1
CHORS	[c] : 3psme --> chor + pi			1	0	((b2329))	1	1
CHRPL	[c] : chor --> 4hbz + pyr			1	0	((b4039))	1	1
CINNDO	[c] : cinnm + h + nadh + o2 --> cenchddd + nad			1	0	((((b2538_AND_b2539_AND_b2540_AND_b2542))))	1	4
CITL	[c] : cit --> ac + oaa			1	0	((((((b0615_AND_b0616_AND_b0617))_AND_b0614))))	1	4
CITt7pp	cit[p] + succ[c] --> cit[c] + succ[p]			1	0	((b0612))	1	1
CITtex	cit[e] <==> cit[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CLIPAtex	lipa_cold[p] --> lipa_cold[e]			1	0		0	0
CLPNH120pp	[p] : clpn120 + h2o --> h + pa120 + pg120			1	0		0	0
CLPNH140pp	[p] : clpn140 + h2o --> h + pa140 + pg140			1	0		0	0
CLPNH141pp	[p] : clpn141 + h2o --> h + pa141 + pg141			1	0		0	0
CLPNH160pp	[p] : clpn160 + h2o --> h + pa160 + pg160			1	0		0	0
CLPNH161pp	[p] : clpn161 + h2o --> h + pa161 + pg161			1	0		0	0
CLPNH180pp	[p] : clpn180 + h2o --> h + pa180 + pg180			1	0		0	0
CLPNH181pp	[p] : clpn181 + h2o --> h + pa181 + pg181			1	0		0	0
CLPNS120pp	[p] : (2) pg120 <==> clpn120 + glyc			1	0	((((b0789)_OR_(b1249))))	2	1
CLPNS140pp	[p] : (2) pg140 <==> clpn140 + glyc			1	0	((((b0789)_OR_(b1249))))	2	1
CLPNS141pp	[p] : (2) pg141 <==> clpn141 + glyc			1	0	((((b0789)_OR_(b1249))))	2	1
CLPNS160pp	[p] : (2) pg160 <==> clpn160 + glyc			1	0	((((b0789)_OR_(b1249))))	2	1
CLPNS161pp	[p] : (2) pg161 <==> clpn161 + glyc			1	0	((((b0789)_OR_(b1249))))	2	1
CLPNS180pp	[p] : (2) pg180 <==> clpn180 + glyc			1	0	((((b0789)_OR_(b1249))))	2	1
CLPNS181pp	[p] : (2) pg181 <==> clpn181 + glyc			1	0	((((b0789)_OR_(b1249))))	2	1
CLt3_2pp	(2) cl[p] + h[c] --> (2) cl[c] + h[p]			1	0	((((b0155)_OR_(b1592))))	2	1
CLtex	cl[e] <==> cl[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CMPN	[c] : cmp + h2o --> csn + r5p			1	0		0	0
CMPtex	cmp[e] <==> cmp[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CO2tex	co2[e] <==> co2[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CO2tpp	co2[p] <==> co2[c]			1	0		0	0
COBALT2abcpp	atp[c] + cobalt2[c] + h2o[c] --> adp[c] + cobalt2[p] + h[c] + pi[c]			1	0	((b3469))	1	1
COBALT2t3pp	cobalt2[c] + h[p] --> cobalt2[p] + h[c]			1	0	((((b0752)_OR_(b3915))))	2	1
COBALT2tex	cobalt2[e] <==> cobalt2[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
COBALT2tpp	cobalt2[p] --> cobalt2[c]			1	0	((((b3040)_OR_(b3816))))	2	1
COLIPAabcpp	atp[c] + colipa[c] + h2o[c] --> adp[c] + colipa[p] + h[c] + pi[c]			1	0	((b0914))	1	1
COLIPAtex	colipa[p] --> colipa[e]			1	0		0	0
CPGNabcpp	atp[c] + cpgn[p] + h2o[c] --> adp[c] + cpgn[c] + h[c] + pi[c]			1	0	((((b0151_AND_b0152_AND_b0153))))	1	3
CPGNexs	[e] : cpgn-un + fe3 --> cpgn			1	0		0	0
CPGNR1	[c] : (2) cpgn + fadh2 --> (2) cpgn-un + fad + (2) fe2 + (2) h			1	0		0	0
CPGNR2	[c] : (2) cpgn + fmnh2 --> (2) cpgn-un + (2) fe2 + fmn + (2) h			1	0		0	0
CPGNR3	[c] : (2) cpgn + rbflvrd --> (2) cpgn-un + (2) fe2 + (2) h + ribflv			1	0		0	0
CPGNtonex	cpgn[e] + h[p] --> cpgn[p] + h[c]			1	0	((((((b1252_AND_b3005_AND_b3006))_AND_b1102))))	1	4
CPGNUtex	cpgn-un[p] + h[p] --> cpgn-un[e] + h[c]			1	0		0	0
CPGNUtpp	cpgn-un[c] + h[p] --> cpgn-un[p] + h[c]			1	0		0	0
CPPPGO	[c] : cpppg3 + (2) h + o2 --> (2) co2 + (2) h2o + pppg9			1	0	((b2436))	1	1
CPPPGO2	[c] : (2) amet + cpppg3 --> (2) co2 + (2) dad-5 + (2) met-L + pppg9			1	0	((b3867))	1	1
CRNabcpp	atp[c] + crn[p] + h2o[c] --> adp[c] + crn[c] + h[c] + pi[c]			1	0	((((b2677_AND_b2678_AND_b2679))))	1	3
CRNBTCT	[c] : bbtcoa + crn <==> crncoa + gbbtn			1	0	((b0038))	1	1
CRNCAL2	[c] : atp + coa + crn --> adp + crncoa + pi			1	0	((b0037))	1	1
CRNCAR	[c] : crncoa <==> crnDcoa			1	0	((b0036))	1	1
CRNCBCT	[c] : crn + ctbtcoa <==> crncoa + ctbt			1	0	((b0038))	1	1
CRNCDH	[c] : crncoa <==> ctbtcoa + h2o			1	0	((b0036))	1	1
CRNDabcpp	atp[c] + crn-D[p] + h2o[c] --> adp[c] + crn-D[c] + h[c] + pi[c]			1	0	((((b2677_AND_b2678_AND_b2679))))	1	3
CRNDCAL2	[c] : atp + coa + crn-D --> adp + crnDcoa + pi			1	0	((b0037))	1	1
CRNDt2rpp	crn-D[p] + h[p] <==> crn-D[c] + h[c]			1	0	((b4111))	1	1
CRNt2rpp	crn[p] + h[p] <==> crn[c] + h[c]			1	0	((b4111))	1	1
CRNt7pp	crn[p] + gbbtn[c] --> crn[c] + gbbtn[p]			1	0	((b0040))	1	1
CRNt8pp	crn[p] + crn-D[c] --> crn[c] + crn-D[p]			1	0	((b0040))	1	1
CRNtex	crn[e] <==> crn[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CS	[c] : accoa + h2o + oaa --> cit + coa + h			1	0	((b0720))	1	1
CSND	[c] : csn + h + h2o --> nh4 + ura			1	0	((b0337))	1	1
CSNt2pp	csn[p] + h[p] --> csn[c] + h[c]			1	0	((b0336))	1	1
CSNtex	csn[e] <==> csn[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CTBTabcpp	atp[c] + ctbt[p] + h2o[c] --> adp[c] + ctbt[c] + h[c] + pi[c]			1	0	((((b2677_AND_b2678_AND_b2679))))	1	3
CTBTCAL2	[c] : atp + coa + ctbt --> adp + ctbtcoa + pi			1	0	((b0037))	1	1
CTBTt2rpp	ctbt[p] + h[p] <==> ctbt[c] + h[c]			1	0	((b4111))	1	1
CTPS2	[c] : atp + gln-L + h2o + utp --> adp + ctp + glu-L + (2) h + pi			1	0	((b2780))	1	1
CU1abcpp	atp[c] + cu[c] + h2o[c] --> adp[c] + cu[p] + h[c] + pi[c]			1	0	((b0484))	1	1
CU1Opp	[p] : (4) cu + (4) h + o2 --> (4) cu2 + (2) h2o			1	0	((b0123))	1	1
CU2abcpp	atp[c] + cu2[c] + h2o[c] --> adp[c] + cu2[p] + h[c] + pi[c]			1	0	((b3469))	1	1
CU2tex	cu2[e] <==> cu2[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CU2tpp	cu2[p] --> cu2[c]			1	0	((b3040))	1	1
CUt3	cu[c] + h[e] --> cu[e] + h[c]			1	0	((((b0572_AND_b0573_AND_b0574_AND_b0575))))	1	4
CUtex	cu[e] <==> cu[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CYANST	[c] : cyan + tsul --> h + so3 + tcynt			1	0	((b3425))	1	1
CYANSTpp	[p] : cyan + tsul --> h + so3 + tcynt			1	0	((b1308))	1	1
CYANtex	cyan[e] <==> cyan[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CYNTAH	[c] : cynt + (3) h + hco3 --> (2) co2 + nh4			1	0	((b0340))	1	1
CYNTt2pp	cynt[p] + h[p] --> cynt[c] + h[c]			1	0	((b0341))	1	1
CYNTtex	cynt[e] <==> cynt[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CYSabc2pp	atp[c] + cys-L[c] + h2o[c] --> adp[c] + cys-L[p] + h[c] + pi[c]			1	0	((((b0886_AND_b0887))))	1	2
CYSabcpp	atp[c] + cys-L[p] + h2o[c] --> adp[c] + cys-L[c] + h[c] + pi[c]			1	0		0	0
CYSDabcpp	atp[c] + cys-D[p] + h2o[c] --> adp[c] + cys-D[c] + h[c] + pi[c]			1	0		0	0
CYSDDS	[c] : cys-D + h2o --> h2s + nh4 + pyr			1	0	((b1919))	1	1
CYSDS	[c] : cys-L + h2o --> h2s + nh4 + pyr			1	0	((((b3008)_OR_(b3708))))	2	1
CYSDtex	cys-D[e] <==> cys-D[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CYSS	[c] : acser + h2s --> ac + cys-L + h			1	0	((((b2414)_OR_(b2421))))	2	1
CYSSADS	[c] : 3sala + (2) h --> ala-L + so2			1	0	((b2810))	1	1
CYStex	cys-L[e] <==> cys-L[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CYSTL	[c] : cyst-L + h2o --> hcys-L + nh4 + pyr			1	0	((((b1622)_OR_(b3008))))	2	1
CYStpp	cys-L[c] --> cys-L[p]			1	0	((((b1533)_OR_(b2578))))	2	1
CYSTRS	[c] : atp + cys-L + trnacys --> amp + cystrna + ppi			1	0	((b0526))	1	1
CYTBD2pp	(2) h[c] + mql8[c] + (0.5) o2[c] --> (2) h[p] + h2o[c] + mqn8[c]			1	0	((((b0978_AND_b0979))))	1	2
CYTBDpp	(2) h[c] + (0.5) o2[c] + q8h2[c] --> (2) h[p] + h2o[c] + q8[c]			1	0	((((((b0733_AND_b0734)))_OR_(((b0978_AND_b0979))))))	2	2
CYTBO3_4pp	(4) h[c] + (0.5) o2[c] + q8h2[c] --> (4) h[p] + h2o[c] + q8[c]			1	0	((((b0429_AND_b0430_AND_b0431_AND_b0432))))	1	4
CYTD	[c] : cytd + h + h2o --> nh4 + uri			1	0	((b2143))	1	1
CYTDH	[c] : cytd + h2o --> csn + rib-D			1	0	((((b0030)_OR_(b0651)_OR_(b2162))))	3	1
CYTDK2	[c] : cytd + gtp --> cmp + gdp + h			1	0	((b2066))	1	1
CYTDt2pp	cytd[p] + h[p] --> cytd[c] + h[c]			1	0	((((b2393)_OR_(b2964))))	2	1
CYTDt2rpp	cytd[p] + h[p] <==> cytd[c] + h[c]			1	0	((b2406))	1	1
CYTDtex	cytd[e] <==> cytd[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
CYTK1	[c] : atp + cmp <==> adp + cdp			1	0	((b0910))	1	1
CYTK2	[c] : atp + dcmp <==> adp + dcdp			1	0	((b0910))	1	1
DAAD	[c] : ala-D + fad + h2o --> fadh2 + nh4 + pyr			1	0	((b1189))	1	1
DADA	[c] : dad-2 + h + h2o --> din + nh4			1	0	((b1623))	1	1
DADK	[c] : atp + damp <==> adp + dadp			1	0	((b0474))	1	1
DADNt2pp	dad-2[p] + h[p] --> dad-2[c] + h[c]			1	0	((((b2393)_OR_(b2964))))	2	1
DADNtex	dad-2[e] <==> dad-2[p]			1	0	((b0411))	1	1
DAGK120	[c] : 12dgr120 + atp --> adp + h + pa120			1	0	((b4042))	1	1
DAGK140	[c] : 12dgr140 + atp --> adp + h + pa140			1	0	((b4042))	1	1
DAGK141	[c] : 12dgr141 + atp --> adp + h + pa141			1	0	((b4042))	1	1
DAGK160	[c] : 12dgr160 + atp --> adp + h + pa160			1	0	((b4042))	1	1
DAGK161	[c] : 12dgr161 + atp --> adp + h + pa161			1	0	((b4042))	1	1
DAGK180	[c] : 12dgr180 + atp --> adp + h + pa180			1	0	((b4042))	1	1
DAGK181	[c] : 12dgr181 + atp --> adp + h + pa181			1	0	((b4042))	1	1
DALAt2pp	ala-D[p] + h[p] --> ala-D[c] + h[c]			1	0	((b4208))	1	1
DALAtex	ala-D[e] <==> ala-D[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DAMPtex	damp[e] <==> damp[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DAPabcpp	26dap-M[p] + atp[c] + h2o[c] --> 26dap-M[c] + adp[c] + h[c] + pi[c]			1	0		0	0
DAPAL	[c] : 23dappa + h2o --> (2) nh4 + pyr			1	0	((b2871))	1	1
DAPDC	[c] : 26dap-M + h --> co2 + lys-L			1	0	((b2838))	1	1
DAPE	[c] : 26dap-LL <==> 26dap-M			1	0	((b3809))	1	1
DAPtex	15dap[e] <==> 15dap[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DASYN120	[c] : ctp + h + pa120 --> cdpdddecg + ppi			1	0	((b0175))	1	1
DASYN140	[c] : ctp + h + pa140 --> cdpdtdecg + ppi			1	0	((b0175))	1	1
DASYN141	[c] : ctp + h + pa141 --> cdpdtdec7eg + ppi			1	0	((b0175))	1	1
DASYN160	[c] : ctp + h + pa160 --> cdpdhdecg + ppi			1	0	((b0175))	1	1
DASYN161	[c] : ctp + h + pa161 --> cdpdhdec9eg + ppi			1	0	((b0175))	1	1
DASYN180	[c] : ctp + h + pa180 --> cdpdodecg + ppi			1	0	((b0175))	1	1
DASYN181	[c] : ctp + h + pa181 --> cdpdodec11eg + ppi			1	0	((b0175))	1	1
DATPHs	[c] : datp + h + h2o --> ditp + nh4			1	0		0	0
DB4PS	[c] : ru5p-D --> db4p + for + h			1	0	((b3041))	1	1
DBTS	[c] : atp + co2 + dann --> adp + dtbt + (3) h + pi			1	0	((b0778))	1	1
DCAtex	dca[e] <==> dca[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DCMPtex	dcmp[e] <==> dcmp[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DCTPD	[c] : dctp + h + h2o --> dutp + nh4			1	0	((b2065))	1	1
DCYTD	[c] : dcyt + h + h2o --> duri + nh4			1	0	((b2143))	1	1
DCYTt2pp	dcyt[p] + h[p] --> dcyt[c] + h[c]			1	0	((((b2393)_OR_(b2964))))	2	1
DCYTtex	dcyt[e] <==> dcyt[p]			1	0	((b0411))	1	1
DDCAtexi	ddca[e] --> ddca[p]			1	0	((b2344))	1	1
DDGALK	[c] : 2dh3dgal + atp --> 2dh3dgal6p + adp + h			1	0	((b3693))	1	1
DDGLCNt2rpp	2ddglcn[p] + h[p] <==> 2ddglcn[c] + h[c]			1	0	((b3909))	1	1
DDGLCNtex	2ddglcn[e] <==> 2ddglcn[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DDGLK	[c] : 2ddglcn + atp --> 2ddg6p + adp + h			1	0	((b3526))	1	1
DDPA	[c] : e4p + h2o + pep --> 2dda7p + pi			1	0	((((b0754)_OR_(b1704)_OR_(b2601))))	3	1
DDPGALA	[c] : 2dh3dgal6p <==> g3p + pyr			1	0	((b4477))	1	1
DGK1	[c] : atp + dgmp <==> adp + dgdp			1	0	((b3648))	1	1
DGMPtex	dgmp[e] <==> dgmp[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DGSNt2pp	dgsn[p] + h[p] --> dgsn[c] + h[c]			1	0	((b2964))	1	1
DGSNtex	dgsn[e] <==> dgsn[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DHAD1	[c] : 23dhmb --> 3mob + h2o			1	0	((b3771))	1	1
DHAD2	[c] : 23dhmp --> 3mop + h2o			1	0	((b3771))	1	1
DHAPT	[c] : dha + pep --> dhap + pyr			1	0	((((b1198_AND_b1199_AND_b1200_AND_b2415_AND_b2416))))	1	5
DHAtex	dha[e] <==> dha[p]			1	0	((((b0241)_OR_(b0929)_OR_(b1377)_OR_(b2215))))	4	1
DHAtpp	dha[p] <==> dha[c]			1	0		0	0
DHBD	[c] : 23ddhb + nad <==> 23dhb + h + nadh			1	0	((b0596))	1	1
DHBS	[c] : 23dhb + atp + h --> 23dhba + ppi			1	0	((b0594))	1	1
DHBSH	[c] : 23dhbzs + h2o --> 23dhb + ser-L			1	0		0	0
DHCIND	[c] : cenchddd + nad --> dhcinnm + h + nadh			1	0	((b2541))	1	1
