CHEBI ID,KEGG ID,
2579,C10293,
5512,C09095,
5514,C09096,
3332,C09097,
2373,C10290,
3363,C09098,
28327,C09099,
10550,C10225,
4916,C10224,
4807,C10223,
10150,C10222,
16855,C00739,
5297,C10229,
5271,C10228,
16362,C00737,
5270,C10227,
18133,C00738,
4194,C00738,
5180,C10226,
17650,C00735,
15356,C00736,
16261,C00734,
3070,C00732,
1394,C10220,
75633,C10221,
6647,C10234,
6110,C10233,
7948,C10236,
6658,C10235,
27589,C10238,
18379,C00726,
28472,C10237,
16536,C00727,
8877,C10239,
15884,C00729,
32955,C00722,
5931,C00723,
16494,C00725,
30314,C00725,
15858,C00720,
28675,C00721,
5328,C10230,
5570,C10231,
6065,C10232,
17522,C00717,
28102,C00718,
3344,C10249,
44992,C00715,
3141,C10248,
17822,C00716,
2997,C10247,
2996,C10246,
17750,C00719,
2899,C10245,
2520,C10244,
7912,C00713,
17309,C00714,
6650,C00711,
16196,C00712,
9454,C10242,
479,C10243,
8911,C10240,
9433,C10241,
18421,C00704,
5382,C10259,
28846,C00705,
32952,C00706,
37166,C00707,
28571,C10256,
16382,C00708,
4582,C10255,
5072,C10258,
28678,C10257,
10049,C00700,
18282,C00701,
22695,C00701,
16793,C00703,
3806,C10251,
3872,C10252,
4395,C10253,
4579,C10254,
3629,C10250,
355715,C04452,
16495,C04453,
80949,C17159,
80948,C17158,
15798,C04457,
18247,C04454,
66666,C17156,
6403,C10805,
2022,C10802,
17856,C04459,
4399,C10803,
28333,C04458,
5886,C10808,
2120,C10809,
5193,C10806,
5338,C10807,
5545,C10800,
4032,C10801,
80952,C17162,
80953,C17163,
49003,C03393,
4623,C03392,
16293,C03391,
80950,C17160,
80951,C17161,
4986,C03395,
73995,C04441,
15925,C04442,
14216,C03394,
17063,C03394,
16860,C04443,
80954,C17166,
27825,C04444,
80955,C17167,
27626,C04445,
80956,C17168,
17993,C04446,
80957,C17169,
47879,C04448,
6145,C10813,
17693,C04447,
67712,C10814,
8594,C10815,
8595,C10816,
8596,C10817,
9184,C10818,
9185,C10819,
5960,C10810,
6088,C10811,
8240,C10812,
15668,C04434,
17546,C04435,
17039,C03387,
66555,C17136,
16847,C04432,
15662,C04433,
37480,C03384,
80943,C17139,
18371,C04431,
15895,C03383,
29017,C04438,
16805,C04437,
80944,C17140,
18137,C17141,
17279,C04421,
80945,C17144,
15704,C04422,
80946,C17145,
3777,C03378,
27416,C04423,
80947,C17146,
17577,C04424,
16384,C17147,
37659,C17148,
16841,C03375,
16427,C03374,
28843,C03373,
4117,C04420,
15835,C03372,
27863,C04429,
17550,C04426,
8944,C04425,
28348,C04428,
82459,C19411,
82458,C19410,
82460,C19413,
53617,C19412,
82462,C19415,
82461,C19414,
82463,C19417,
35121,C04411,
43468,C04411,
39078,C19416,
2706,C10841,
10117,C10840,
3006,C10845,
2785,C10844,
2780,C10843,
2735,C10842,
82464,C19418,
3194,C10849,
17938,C04416,
30977,C19419,
27970,C04417,
9755,C10848,
41001,C10847,
17335,C04415,
47893,C04415,
3007,C10846,
28253,C04418,
50819,C19424,
82468,C19423,
82467,C19422,
82466,C19421,
82471,C19428,
82470,C19427,
82469,C19426,
33083,C19425,
82465,C19420,
3336,C10850,
3713,C10852,
3337,C10851,
3868,C10854,
3802,C10853,
3870,C10856,
3869,C10855,
4743,C10858,
28690,C04403,
4326,C10857,
16817,C04404,
82472,C19429,
15449,C04405,
6140,C10859,
995,C04409,
8333,C10823,
9190,C10822,
9189,C10821,
9188,C10820,
9951,C10829,
9947,C10828,
9630,C10827,
9629,C10826,
9455,C10825,
9191,C10824,
82454,C19406,
82453,C19405,
82452,C19404,
82451,C19403,
82450,C19402,
82449,C19401,
82448,C19400,
9126,C10832,
10130,C10831,
9522,C10834,
68329,C10833,
9970,C10830,
9909,C10839,
1368,C10836,
82457,C19409,
9687,C10835,
9781,C10838,
82455,C19407,
9780,C10837,
82456,C19408,
81675,C18329,
27567,C03328,
15645,C03325,
270,C03326,
16592,C03329,
81670,C18320,
81671,C18321,
81672,C18324,
75856,C18323,
70431,C18326,
75544,C18325,
15443,C03323,
81674,C18328,
81673,C18327,
30881,C03314,
46874,C03317,
15774,C03319,
81677,C18331,
81676,C18330,
81681,C18335,
81680,C18334,
81679,C18333,
81678,C18332,
27382,C03311,
81685,C18339,
81684,C18338,
28433,C03313,
81683,C18337,
17145,C03312,
81682,C18336,
17096,C03309,
81658,C18307,
28109,C03305,
81659,C18308,
81660,C18309,
18122,C03303,
80304,C16090,
80297,C16082,
80296,C16081,
80295,C16080,
80301,C16087,
80300,C16086,
80299,C16085,
80298,C16084,
81655,C18304,
17673,C03302,
81654,C18303,
81657,C18306,
17438,C03300,
80303,C16089,
81656,C18305,
80302,C16088,
81651,C18300,
81653,C18302,
81652,C18301,
81669,C18318,
37070,C18319,
80306,C16092,
80305,C16091,
80308,C16094,
80307,C16093,
80310,C16096,
80309,C16095,
80312,C16098,
80311,C16097,
81668,C18317,
80313,C16099,
81667,C18316,
81666,C18315,
81665,C18314,
81664,C18313,
81663,C18312,
81662,C18311,
81661,C18310,
16164,C01108,
17436,C01107,
16747,C01109,
15724,C01104,
15842,C01103,
15857,C03363,
16996,C01100,
16690,C04494,
16406,C03361,
17666,C01101,
15961,C01102,
28191,C03367,
80290,C16068,
16861,C03368,
32818,C04498,
38023,C16069,
15975,C03365,
80288,C16066,
16752,C03366,
80289,C16067,
80286,C16064,
80287,C16065,
80284,C16062,
80285,C16063,
16726,C04491,
80282,C16060,
17440,C03360,
80283,C16061,
1800,C03359,
16887,C04486,
17069,C03351,
17181,C04485,
1580,C03352,
18046,C04484,
28834,C04483,
80293,C16077,
16696,C03354,
72765,C20045,
80294,C16078,
17614,C04489,
65312,C16079,
1656,C03356,
17349,C04488,
28684,C03357,
25979,C16074,
50723,C16075,
80292,C16076,
52426,C16070,
15045,C16071,
18003,C04480,
80291,C16072,
1457,C03349,
1416,C03348,
28016,C03347,
15478,C03345,
16155,C04477,
80268,C16046,
80269,C16047,
18244,C04476,
80266,C16044,
17243,C03343,
17367,C04479,
61470,C04479,
80267,C16045,
15476,C03344,
18069,C04478,
15914,C03341,
27734,C04473,
28023,C03342,
80270,C16048,
36712,C04475,
80271,C16049,
18042,C03340,
15624,C04471,
80264,C16042,
80265,C16043,
80262,C16040,
80263,C16041,
35342,C03336,
28907,C03339,
27415,C04469,
17185,C03338,
15386,C04468,
80277,C16055,
80278,C16056,
48428,C04466,
80279,C16057,
80280,C16058,
18195,C04465,
80281,C16059,
35266,C04462,
27465,C04461,
80272,C16050,
80273,C16051,
80274,C16052,
80275,C16053,
80276,C16054,
81647,C18296,
81646,C18295,
81649,C18298,
81648,C18297,
47025,C16153,
81643,C18292,
80355,C16152,
81642,C18291,
80354,C16151,
81645,C18294,
18723,C16150,
81644,C18293,
47039,C16157,
53028,C16156,
47028,C16155,
17892,C01131,
47027,C16154,
16948,C01133,
38439,C01133,
81650,C18299,
28037,C01132,
49075,C16159,
80356,C16158,
16858,C01134,
4222,C01134,
16807,C01136,
15625,C01137,
16479,C01138,
81638,C18287,
81637,C18286,
81636,C18285,
81635,C18284,
80350,C16140,
81634,C18283,
81633,C18282,
49044,C16142,
81632,C18281,
41595,C16141,
81631,C18280,
15613,C01142,
62738,C16144,
80351,C16143,
80352,C16146,
83048,C16146,
62743,C16145,
16992,C01146,
71690,C16148,
80353,C16147,
15453,C01144,
81640,C18289,
15899,C01143,
81639,C18288,
49222,C16149,
18020,C01149,
17878,C01147,
81641,C18290,
81621,C18270,
80343,C16131,
80342,C16130,
81623,C18272,
81622,C18271,
81625,C18274,
81624,C18273,
81627,C18276,
81626,C18275,
17508,C01111,
81629,C18278,
21860,C16138,
17572,C01110,
49268,C01110,
81628,C18277,
4141,C01113,
80349,C16137,
16241,C01112,
81630,C18279,
80348,C16136,
80347,C16135,
80346,C16134,
80345,C16133,
80344,C16132,
16160,C01118,
16912,C01119,
42147,C01119,
17100,C01114,
17464,C01115,
16701,C01117,
81612,C18261,
82440,C19391,
81611,C18260,
82441,C19392,
80332,C16120,
82442,C19393,
82443,C19394,
81616,C18265,
82444,C19395,
81615,C18264,
82445,C19396,
81614,C18263,
36693,C19397,
81613,C18262,
82446,C19398,
80338,C16126,
16485,C01124,
81620,C18269,
82447,C19399,
80337,C16125,
15406,C01123,
81619,C18268,
81618,C18267,
80340,C16128,
27803,C01122,
81617,C18266,
80339,C16127,
17913,C01121,
80334,C16122,
16893,C01120,
80333,C16121,
80336,C16124,
80335,C16123,
30923,C01127,
80341,C16129,
18395,C01125,
16619,C01126,
81610,C18259,
17719,C01172,
80326,C16112,
18393,C01173,
75441,C16113,
80324,C16110,
16546,C01175,
80325,C16111,
81606,C18255,
17252,C01176,
81607,C18256,
18297,C01177,
80329,C16117,
81608,C18257,
80327,C16114,
81609,C18258,
15999,C01179,
80328,C16115,
81602,C18251,
81603,C18252,
81604,C18253,
81605,C18254,
68678,C01170,
81601,C18250,
16326,C01171,
80331,C16119,
80330,C16118,
15763,C01185,
80314,C16100,
15616,C01186,
80315,C16101,
17735,C01183,
47554,C18248,
80316,C16102,
81600,C18249,
80317,C16103,
17168,C01189,
36015,C18246,
80318,C16104,
81599,C18247,
32817,C01187,
80319,C16105,
19345,C18244,
11805,C01188,
18064,C01188,
81598,C18245,
80320,C16106,
19296,C18242,
19297,C18243,
26889,C18240,
26887,C18241,
1941,C01181,
16710,C01182,
33574,C01180,
80322,C16108,
80321,C16107,
80323,C16109,
81596,C18233,
81597,C18234,
6041,C02289,
17875,C01155,
61586,C18235,
18030,C01156,
5932,C02288,
18855,C18236,
16513,C02287,
18095,C01157,
21437,C18237,
23310,C18238,
17994,C01151,
68819,C01151,
60210,C18239,
15939,C02284,
29807,C02284,
27596,C01152,
7794,C01153,
30853,C02283,
29166,C02282,
18038,C02280,
42660,C02280,
47828,C18230,
47799,C18231,
59930,C18232,
17720,C01159,
15834,C01158,
50068,C18224,
15733,C02299,
18116,C01168,
50067,C18225,
15363,C02298,
17232,C01165,
52485,C18222,
16571,C01166,
50069,C18223,
15749,C01163,
50063,C18228,
16093,C02295,
17759,C01164,
52463,C18229,
16628,C02294,
41941,C01161,
50060,C18226,
35414,C02297,
16357,C01162,
17482,C02291,
17159,C02290,
17269,C02293,
81595,C18220,
52484,C18221,
17432,C01169,
64796,C17209,
18274,C02269,
80962,C17207,
7905,C10778,
8243,C10779,
7659,C10776,
106,C10777,
6700,C10774,
7021,C10775,
28193,C10772,
28012,C10773,
41077,C19340,
6410,C10771,
82400,C19341,
3104,C10770,
82401,C19342,
82402,C19343,
82407,C19348,
28797,C02261,
82408,C19349,
80958,C17202,
60312,C02262,
27872,C02264,
82403,C19344,
16998,C02265,
48290,C17205,
82404,C19345,
80961,C17206,
15867,C02266,
82405,C19346,
80959,C17203,
27834,C02267,
82406,C19347,
80960,C17204,
6369,C10769,
2760,C10765,
2870,C10766,
4605,C10767,
6081,C10768,
28235,C10761,
3705,C10762,
4055,C10763,
1996,C10764,
82392,C19331,
82393,C19332,
3474,C10760,
82391,C19330,
16539,C02270,
15767,C02271,
82399,C19339,
16151,C02274,
82397,C19337,
27710,C02272,
82398,C19338,
28737,C02273,
33809,C02273,
82395,C19335,
27836,C02278,
82396,C19336,
82394,C19333,
58996,C19334,
28878,C02277,
3341,C10758,
2696,C10759,
15697,C02248,
15472,C02247,
15514,C02249,
2767,C10752,
2819,C10753,
2699,C10750,
2724,C10751,
3289,C10756,
3331,C10757,
2820,C10754,
2990,C10755,
17868,C01192,
17298,C01191,
18368,C01190,
82382,C19320,
82383,C19321,
16299,C02243,
82384,C19322,
29348,C02244,
65285,C02244,
82385,C19323,
22326,C02245,
82386,C19324,
16104,C01198,
46957,C01198,
2720,C02246,
82387,C19325,
16433,C01197,
82388,C19326,
16545,C02240,
82389,C19327,
28921,C02241,
82390,C19328,
16749,C01194,
2274,C02242,
28664,C02242,
33111,C19329,
2547,C10747,
2609,C10748,
2672,C10749,
82381,C19319,
9172,C10740,
9373,C10741,
9768,C10742,
9935,C10743,
9936,C10744,
9946,C10745,
8177,C10746,
82377,C19310,
27860,C02256,
82378,C19314,
59001,C19311,
22154,C19312,
16371,C02255,
73224,C19317,
2864,C02252,
82380,C19318,
16270,C02253,
51739,C19315,
82379,C19316,
82439,C19390,
10860,C02225,
30836,C02225,
17626,C02226,
30719,C02226,
27878,C02227,
50701,C17246,
50700,C17245,
16886,C02220,
80985,C17244,
80984,C17243,
1184,C02222,
82438,C19389,
27837,C02221,
82437,C19388,
50702,C17249,
17059,C02224,
80986,C17248,
16182,C02223,
76394,C19385,
67116,C19384,
73716,C19387,
53619,C19386,
82434,C19381,
80983,C17242,
50705,C17241,
82433,C19380,
82436,C19383,
80982,C17240,
82435,C19382,
30789,C02236,
16924,C02237,
50714,C17233,
17610,C02231,
80977,C17232,
1604,C02230,
46892,C02230,
43103,C17235,
18820,C17234,
80979,C17237,
16318,C02235,
80978,C17236,
28020,C02234,
82432,C19379,
80981,C17239,
27401,C02233,
82431,C19378,
80980,C17238,
15490,C02232,
41607,C19377,
82430,C19376,
29863,C19375,
82429,C19374,
82428,C19373,
82427,C19372,
82426,C19371,
80976,C17231,
82425,C19370,
80975,C17230,
3999,C10797,
10219,C10796,
3249,C10795,
5354,C10794,
4029,C10799,
4021,C10798,
15337,C02207,
50531,C02207,
28563,C02209,
10099,C02203,
28543,C02204,
28518,C02205,
50713,C17229,
16363,C02206,
82423,C19367,
13497,C02200,
80974,C17228,
82422,C19366,
80973,C17227,
82424,C19369,
10098,C02202,
80972,C17226,
49544,C19368,
17098,C02201,
50712,C17225,
80971,C17224,
80970,C17223,
80969,C17222,
50711,C17221,
80968,C17220,
82417,C19361,
82416,C19360,
82419,C19363,
5325,C10792,
82418,C19362,
24233,C10793,
82421,C19365,
9601,C10790,
82420,C19364,
9770,C10791,
3359,C10784,
28827,C10783,
9438,C10786,
146,C10785,
4775,C10788,
955,C10787,
9524,C10789,
17123,C02218,
80966,C17218,
18083,C02216,
80967,C17219,
17130,C02217,
58022,C02217,
15670,C02214,
36460,C02214,
80964,C17215,
15387,C02213,
82414,C19358,
50262,C17214,
50100,C19357,
50710,C17217,
82413,C19356,
10668,C02211,
63921,C19355,
80965,C17216,
10415,C02210,
50260,C17211,
50261,C17210,
50707,C17213,
80963,C17212,
82415,C19359,
82409,C19350,
47232,C19354,
82412,C19353,
8813,C10780,
82411,C19352,
8837,C10781,
82410,C19351,
9198,C10782,
12350,C03267,
10446,C04313,
79338,C17256,
15561,C04314,
44343,C04314,
79335,C17257,
16222,C03269,
80989,C17254,
8534,C04311,
80990,C17255,
15439,C03263,
32584,C17258,
55534,C03264,
80991,C17259,
80988,C17252,
50704,C17253,
80987,C17250,
50703,C17251,
6859,C10900,
3760,C10907,
5133,C10908,
48095,C10906,
16147,C04318,
3708,C10903,
3287,C10904,
15448,C04316,
27822,C10901,
6852,C10902,
18063,C04315,
80996,C17265,
15822,C04300,
80997,C17266,
28702,C04301,
52857,C17267,
7091,C04302,
16487,C03256,
63552,C17268,
15766,C04303,
37558,C03254,
6803,C10909,
15954,C03251,
2559,C03251,
24279,C17260,
80992,C17261,
80993,C17262,
80994,C17263,
80995,C17264,
1217,C10910,
3177,C10911,
28308,C10916,
38546,C10916,
8146,C04309,
2277,C10917,
17152,C04308,
5894,C10918,
6751,C10919,
3218,C10912,
39381,C10912,
17583,C04305,
21745,C04305,
4033,C10913,
4045,C10914,
27529,C04307,
3129,C10915,
17601,C04332,
18188,C03284,
33094,C03284,
17798,C03287,
17975,C04330,
28282,C04335,
73681,C03289,
27788,C04336,
17618,C04333,
17336,C17276,
61700,C17277,
81001,C17274,
81002,C17275,
80999,C17272,
81000,C17273,
16823,C03281,
80998,C17271,
48950,C03283,
3245,C10921,
888,C10922,
30966,C10920,
2394,C10925,
5705,C10926,
1224,C10923,
2333,C10924,
7549,C04337,
3009,C10929,
5962,C10927,
2533,C10928,
33090,C19500,
51133,C19501,
5457,C03274,
39153,C03273,
53205,C19504,
1372,C04322,
53550,C19505,
28025,C04323,
53724,C19502,
17424,C04324,
17406,C03277,
53227,C19503,
18259,C03272,
6791,C10930,
3230,C10931,
3434,C10932,
2635,C10933,
53248,C19509,
17857,C04327,
28435,C10934,
53243,C19508,
7071,C10935,
53251,C19507,
7085,C10936,
53276,C19506,
3017,C10937,
27643,C10938,
7266,C10939,
82526,C19514,
82525,C19513,
82528,C19516,
82527,C19515,
82522,C19510,
82524,C19512,
82523,C19511,
7554,C10949,
6798,C10948,
52334,C19517,
6790,C10947,
82529,C19518,
39678,C10946,
82530,C19519,
28323,C10945,
5990,C10944,
47319,C10943,
5887,C10942,
5194,C10941,
4804,C10940,
17469,C03293,
17119,C03294,
16593,C03291,
6765,C03292,
16795,C03290,
82535,C19527,
82534,C19526,
30958,C19525,
28717,C03299,
36595,C19524,
78667,C19523,
32965,C03297,
82533,C19522,
50601,C03298,
82532,C19521,
82531,C19520,
17705,C03296,
83453,C10957,
7858,C10956,
9520,C10959,
82536,C19528,
8415,C10958,
82537,C19529,
6902,C10953,
8866,C10952,
9348,C10955,
7475,C10954,
7100,C10951,
8523,C10950,
102265,C19530,
82539,C19532,
82538,C19531,
36026,C19534,
82540,C19533,
36018,C19536,
82541,C19535,
82543,C19538,
82542,C19537,
82544,C19539,
8981,C10969,
5862,C10968,
5122,C10967,
9678,C10962,
9673,C10961,
9715,C10960,
3648,C10966,
3018,C10965,
3016,C10964,
9447,C10963,
33080,C19541,
82545,C19540,
82548,C19545,
82547,C19544,
82546,C19543,
27090,C19542,
82552,C19549,
82551,C19548,
82550,C19547,
82549,C19546,
3656,C10979,
9676,C10978,
6020,C10971,
8986,C10970,
9529,C10973,
5877,C10972,
9677,C10975,
1894,C10974,
9528,C10977,
663,C10976,
116509,C18428,
81740,C18429,
81738,C18425,
15880,C04399,
81737,C18424,
81739,C18427,
39370,C18426,
81735,C18421,
81734,C18420,
38548,C18423,
17350,C04397,
81736,C18422,
17341,C04398,
28400,C04392,
8006,C04394,
18317,C04390,
49004,C04390,
81747,C18439,
81746,C18438,
39387,C18437,
81745,C18436,
81744,C18435,
39384,C18434,
81743,C18433,
18137,C04384,
81742,C18432,
17155,C04385,
81741,C18431,
28703,C04382,
39382,C18430,
16191,C04381,
15808,C03206,
18204,C03207,
15634,C03204,
16973,C03205,
28970,C03209,
81751,C18443,
81750,C18442,
39285,C18445,
81752,C18444,
39275,C18447,
36108,C03203,
81753,C18446,
81754,C18449,
52595,C03201,
39282,C18448,
531,C03200,
81749,C18441,
81748,C18440,
81758,C18456,
39347,C18455,
67113,C18454,
81757,C18453,
81760,C18459,
81759,C18458,
75212,C18457,
81756,C18452,
39330,C18451,
81755,C18450,
16421,C04359,
17611,C03228,
17380,C03227,
18238,C03226,
80357,C16160,
15666,C04350,
63545,C16163,
80358,C16161,
51985,C16162,
80359,C16167,
28335,C03224,
63540,C16168,
28275,C03225,
63539,C16165,
63541,C16166,
17416,C03223,
15769,C04352,
16774,C03220,
15471,C03221,
16825,C04351,
17676,C04354,
15667,C04353,
17502,C03219,
61143,C03219,
17077,C03215,
15454,C04348,
1196,C03218,
15623,C04349,
16278,C03217,
63548,C16171,
63546,C16172,
76450,C16173,
80360,C16174,
80361,C16175,
27743,C04347,
80362,C16176,
68516,C04346,
16489,C03212,
80363,C16178,
17844,C03214,
74606,C16179,
18182,C04342,
37028,C03210,
857,C03210,
81731,C18407,
38876,C18406,
39283,C18409,
39091,C18408,
30781,C03248,
84945,C16185,
80368,C16186,
80366,C16184,
80364,C16181,
80365,C16182,
17511,C04372,
17919,C04371,
76534,C16180,
53486,C03242,
37454,C03243,
28195,C04373,
38661,C18400,
16089,C03240,
18272,C04376,
42411,C04376,
40926,C18401,
17075,C03241,
38692,C18402,
37463,C03246,
80370,C16189,
2285,C04378,
38843,C18403,
16568,C04377,
38845,C18404,
71335,C16187,
38873,C18405,
80369,C16188,
17206,C04379,
17762,C03238,
15501,C03237,
38539,C18419,
38505,C18418,
17534,C03239,
81733,C18417,
41070,C16194,
80373,C16195,
18896,C16196,
80374,C16197,
62734,C16190,
17473,C04361,
80371,C16191,
27395,C04360,
80372,C16192,
30891,C16193,
39353,C18411,
15976,C03230,
39393,C18412,
15488,C03231,
30933,C03232,
39348,C18410,
18814,C16198,
17199,C03233,
81732,C18415,
68555,C16199,
16939,C04368,
38476,C18416,
1881,C03235,
16122,C04367,
39400,C18413,
38463,C18414,
16281,C04366,
52741,C18399,
81730,C18398,
50109,C16259,
50108,C16258,
11010,C16257,
10956,C16256,
80404,C16255,
80403,C16254,
80402,C16253,
80401,C16252,
228275,C18391,
59410,C16251,
78739,C18390,
72568,C16250,
81727,C18393,
81726,C18392,
38588,C18395,
81728,C18394,
38621,C18397,
81729,C18396,
19391,C16247,
81725,C18389,
19896,C16246,
24588,C01002,
81724,C18388,
19480,C16249,
16314,C01001,
81723,C18387,
19390,C16248,
16707,C01000,
52489,C16243,
52488,C16242,
47953,C16245,
52490,C16244,
81719,C18382,
81718,C18381,
81717,C18380,
30314,C16241,
13850,C16240,
81722,C18386,
81721,C18384,
81720,C18383,
17434,C01008,
27988,C01009,
17607,C01007,
18123,C01004,
15811,C01005,
80415,C16278,
80414,C16277,
9889,C01010,
32549,C16276,
80413,C16275,
16719,C01012,
36882,C01011,
28708,C01014,
33404,C01013,
80416,C16279,
80411,C16270,
80412,C16274,
20052,C16273,
37032,C16272,
45365,C16271,
18240,C01015,
28397,C01015,
28171,C01017,
2179,C01018,
2181,C01019,
80408,C16265,
33856,C01021,
80407,C16264,
16168,C01020,
23500,C16267,
80409,C16266,
51458,C16269,
61051,C01025,
80410,C16268,
16645,C01024,
38291,C01023,
50107,C16261,
50106,C16260,
80406,C16263,
80405,C16262,
16570,C01028,
27911,C01029,
17724,C01026,
17293,C02161,
27649,C02160,
81696,C18350,
81697,C18351,
81698,C18352,
81699,C18353,
81700,C18354,
80385,C16215,
15477,C01033,
6717,C02168,
50571,C16216,
81701,C18355,
47907,C01034,
30859,C02167,
38135,C16213,
81702,C18356,
15728,C01035,
16978,C02166,
81703,C18357,
80384,C16214,
47904,C01036,
15647,C02165,
80382,C16211,
81704,C18358,
80383,C16212,
81705,C18359,
18366,C02163,
16225,C01031,
28853,C02162,
80381,C16210,
35376,C01032,
80386,C16219,
2247,C01037,
50570,C16218,
50583,C16217,
30860,C02170,
16050,C02172,
29075,C02171,
81687,C18341,
81688,C18342,
81686,C18340,
44229,C16202,
16440,C01046,
81691,C18345,
80375,C16203,
17394,C01047,
81692,C18346,
80376,C16204,
48429,C01044,
81689,C18343,
81690,C18344,
80377,C16205,
48309,C01045,
15722,C02179,
81695,C18349,
16953,C01042,
21547,C01042,
16529,C02174,
15737,C01043,
7239,C02173,
44923,C16200,
17587,C01040,
81693,C18347,
81694,C18348,
30895,C16201,
16504,C01041,
40448,C16207,
80378,C16206,
80380,C16209,
80379,C16208,
16460,C01048,
81711,C18372,
39397,C18373,
81712,C18374,
81713,C18375,
16204,C02183,
43129,C16230,
8075,C02181,
81709,C18370,
70765,C01050,
81710,C18371,
27905,C02180,
15437,C01051,
80397,C16233,
8458,C02186,
25620,C16234,
16323,C02185,
16654,C01053,
80396,C16231,
15441,C01054,
78026,C16232,
80399,C16237,
81714,C18376,
17532,C01056,
55451,C16238,
81715,C18377,
8572,C02189,
63928,C18378,
25618,C16235,
81716,C18379,
35346,C01058,
80398,C16236,
16364,C01059,
80400,C16239,
76136,C18363,
364453,C18364,
81707,C18361,
76277,C18362,
15768,C01060,
81706,C18360,
30907,C01061,
15430,C02191,
15730,C02193,
16788,C01064,
80387,C16220,
32876,C02196,
80388,C16221,
9270,C02195,
80389,C16222,
15627,C02198,
17426,C01062,
36773,C18369,
15504,C01063,
80390,C16223,
9460,C02197,
16246,C01068,
80391,C16224,
72449,C18367,
15911,C01069,
80392,C16225,
84725,C02199,
29415,C18368,
59204,C18365,
17766,C01066,
80393,C16226,
28525,C01067,
80394,C16227,
81708,C18366,
73030,C16229,
80395,C16228,
8272,C10873,
50305,C10874,
75251,C10871,
